tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
"Mano, to maravilhado q da p comer madero por uns 15 reais, pqp  Grande dia",#STFVergonhaNacional  oremos pelo o Brasil e pela a liberdade,0,0.9604766368865968,0.0395233742892742,
Grande dia.,Esse faz parte da Democracia Corintiana,2,0.9606705904006958,0.0393294990062713,
"Falando sério agora, isso que o Brasil está se tornando é um negócio bizarro e amedrontador. Ver  o pessoal da lacrosfera comemorando a censura deles da ânsia de vômito em qualquer pessoa que opta pela democracia e liberdade de expressão verdadeira.",Grande dia!  #instalike #work #policiamentorodoviario #pmesp em Ituverava,0,0.9610410332679749,0.0389589443802833,
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Pra cima deles bob,2,0.961460828781128,0.0385392419993877,
"dark me fez chorar,grande dia",ATENÇÃO CLIQUE AQUI PARA  GANHAR ATÉ R$500        GANHE ATÉ R$ 500 REAIS POR MÊS  :    USE MEU CÓDIGO PARA COMEÇAR GANHANDO: 27210071   #barracadobeijo2 Marco Noah  #VozParaBernardoKuster OBX SEASON TWO outer banks Reinier,0,0.9618037343025208,0.038196288049221,
"Qualquer indivíduo que tenha o mínimo de comprometimento com a democracia tem o dever de repudiar a decisão do Min Alexandre de Moraes que, em decisão ditatorial, bloqueou contas de redes sociais de diversos apoiadores de Bolsonaro. Trata-se censura prévia! E o silêncio da OAB?",Roberto Jefferson DESTRÓI ao vivo narrativas de Jornalistas da CNN contr...  via,0,0.9618141055107116,0.0381858721375465,
Contra a ditadura da censura: #VozParaBernardoKuster,"Estamos vivendo em um estado de exceção, para quem dúvida é só ver Por que o STF mandou tirar as páginas do Bob Jeff é outros, motivo SUBVERSÃO, isso mesmo SUBVERSÃO!!! #STFVergonhaNacional",0,0.9621216654777528,0.0378783866763114,
Quem confunde liberdade com libertinagem eh a imprensa brasileira!  Ninguém pode ser a favor de censura por mais idiota que seja o pensamento!  Vc pode achar a Maria do Rosário uma escrota idiotização mas nunca tirar o direto dela de falar as merdas que fala!,"Sim concordo que a grande imprensa é a pioneira e a MAIOR divulgadora de mentiras. Isso é histórico ! Mas com essa ""novo"" meio de informação, acredito que se possa corrigir erros tanto da grande mídia, assim como dessas novas. A tecnologia é maravilhosa, mas as pessoas...",1,0.9621696472167968,0.0378302931785583,
Vcs gostam de café? Pq meu dia não começa sem uma xícara grande de café,Força.#VozParaBernardoKuster,0,0.9626542925834656,0.0373457036912441,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,Agora sim. Caiu a ficha de que estamos diante da censura de um ministro nada normal?,2,0.9630531668663024,0.0369468294084072,
"𝗌𝗁𝗈𝗋𝗍 𝖺𝗎 | 𝗖𝗼𝗻𝘁𝗼𝘀 𝗱𝗲 𝗔𝗧𝗣: 𝗢 𝗱𝗶𝗮 𝗱𝗼 𝗰𝗮𝘀𝗮𝗺𝗲𝗻𝘁𝗼 ఌ  O grande dia de Eve e Villanelle chegou. Depois de um caminho repleto de curvas sinuosas as duas bailarinas puderam, finalmente, celebrar o seu amor.",AI FARALHO VEIO AI PORRABEUBTO MTO FELIZ MRIANDABEU TEAMO,2,0.9634264707565308,0.0365735441446304,
Governo libera mais uma alta no preço do gás de cozinha. #GovernoDeFraudes,Não é possivel que a grande mídia não veja oq estão fazendo com a gente ... #contestacaonegada,0,0.9635785818099976,0.036421351134777,
"O ditador togado Alexandre de Moraes bloqueou as mídias de várias pessoas, no inconstitucional inquérito AI5 do STF.  A liberdade de expressão nunca foi tão violada como atualmente. NUNCA. Nem no regime militar. E pior: violada por quem mais deveria protegê-la.   Fora, Moraes.",Grande dia! Extremistas produtores de fake news enquadramos! Ar mais puro nas redes hoje! Fora extrema direita genocida terraplanista!,1,0.9637911915779114,0.0362088046967983,
"""Vou continuar batendo nesses senhores"", diz Roberto Jefferson.",Primeiro será Roberto Jefferson a apanhar.,1,0.9639043807983398,0.0360956974327564,
tive que mudar meu texto todo aiai grande dia,"Hoje tivemos várias contas somente da direita como sempre CENSURADAS!Pq vcs da  não tão fazendo o #GrandeDebate com esse tema?  Tão falando de aposentadoria de Militar?Tão dormindo?Ou tão passando pano p/ DITADURA, CENSURA nas redes, nas ruas e nas casas? #ImprensaLixo",0,0.963908314704895,0.0360916554927825,
"Alexandre de Moraes tem 51 anos, vai continuar no STF por mais 24 anos.  Isso se a aposentadoria compulsória dos Ministros do Supremo continuar sendo aos 75 anos,  o que duvido  muito",Só  tenho uma certeza #STFVergonhaNacional,2,0.9644122123718262,0.0355877391993999,
"Em resumo:  O petismo, via BNDES, encheu os bolsos de Luciano Hang, que virou apoiador de Jair Bolsonaro, que derrotou o PT nas urnas, mas ajuda o PT a sabotar a Lava Jato.  A sujeira brasileira é cíclica.",", em resumo. E nada contra... mas tem limite para o filme de ""bonitinho"" né?  #AcordaBrasil #FundãoParaASaúde #FimForoPrivilegiado",2,0.9644397497177124,0.0355603247880935,
"If you are outside of Brazil, you can still follow the accounts of    and &amp;    Let's support them!  #STFVergonhaNacional",E AÍ VCS MELANCIAS...... VÃO CONTINUAR TRAINDO A PÁTRIA.,2,0.9644989371299744,0.0355010144412517,
"Hoje foi mais um dia de censura dos apoiadores de Direita, e mais uma vez, reinou o SILÊNCIO entre os militares, perceberam?...","As mentiras de LUCIANO AYAN serviram de base para  - CPMI DA CENSURA - PL das Fake News - Inquérito do AI-5 do STF - A narrativa de “gabinete do ódio” - Censura na Internet  AYAN, preso em operação que investiga fraudes de 400 MILHÕES.  Pois é",0,0.9645248055458068,0.0354752354323864,
"Tomei block de dm pela primeira vez, grande dia",#STFVergonhaNacional é muito triste não termos honestidade no supremo,0,0.9646958112716676,0.0353041961789131,
",  Moraes age como se a Lei desse a ele direito de tirar direito, invade competências por pura saga de perseguição a que ele envenenado pelo poder, fama e tomado de uma consciência acusatória, de que quem é do lado do PR logo perturba sua mente. Art 5º.",chorei vendo Ladybug grande dia,0,0.9646968245506288,0.0353031642735004,
aiai logo eu fui acusada de analisar os personagens mal grande dia,Censura? Mas não pediam a volta do AI-5? Estão reclamando de que?,0,0.9648181796073914,0.0351818054914474,
"Rockets perdeu, grande dia","Pro dia nascer feliz, pra você brilhar como o sol... Bom dia meu povo. Boa jornada a todos. Paz e Bem. em Campo Grande do Piauí",0,0.96488356590271,0.03511643409729,
"Por que o Senado ainda não inicia o processo de impeachment de Alexandre de Moraes? Não é a 1ª vez que o ministro pratica censura prévia. O alvo anterior foi a revista Crusoé, agora, bolsonaristas.  Não gosto de nenhum dos dois, mas liberdade não pode ser apenas p/ o que gostamos",Mais um dia de atendimento concluído. em Campo Grande Zona Oeste Do Rio De Janeiro,0,0.9652590751647948,0.0347409881651401,
"No mesmo dia em que derrubou as contas brasileiras, o Facebook divulgou processos semelhantes na América Latina e na Ucrânia. Já tinha feito o mesmo antes com contas russas, vietnamitas e iranianas.  Para de espalhar mentira, Wajngarten, toma vergonha nessa cara.","Isso prova que não é necessário dar premissa para eles acusarem de censura, eles mesmo criam uma.",1,0.9655810594558716,0.0344189219176769,
Chegou o grande dia do porre,É Hojee,2,0.9659615159034728,0.0340384803712368,
#FreedomOfExpression #FreedomOfThePres #freedomOfspeach  Não estou acreditando nos últimos acontecimentos .... a censura está partindo daqueles que deveriam nos proteger dela !!!!!,"comi pamonha da feira e gostei, grande dia",0,0.9665380716323853,0.033461932092905,
"Luciano Hang faturou em governos Itamar, FHC, Lula e Dilma, segundo Metrópoles. Só tinha 1 loja Havan e, após os primeiros empréstimos do BNDES, passou a ter 3. Entre 2005 e 2014, na era PT, conseguiu 50 empréstimos e chegou a 57 unidades, com receita declarada em R$ 2 bi anuais.",Então vamos censura-lo... Até tu Juveninho,2,0.9665820598602296,0.0334179289638996,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Ditadura do STF a vergonha nacional. Passou dos limites.,2,0.9666004180908204,0.0333995856344699,
"Alexandre, o Supremo, de Moraes perdeu qualquer vergonha de assumir o papel de censurador da nação. Sua decisão de hoje é típica dos piores regimes ditatoriais. Ao assistir a tudo isso passivamente, o Senado torna-se cúmplice desse absurdo.","Deveríamos nós manifestar contra essa censura, sendo Bolsonaro ou ñ,  isso foi um ataque direto a população,  temos que cobrar os senadores",1,0.9666492342948914,0.0333508141338825,
mal acordei e já tive uma crise de ansiedade  grande dia,não é possível acho que a mídia coreana filtra pra caralho a pauta do racismo ou os coreanos tem uma cultura de alienação muito grande pq quase todo idol tem alguma polêmica envolvendo racismo e apropriação cultural,0,0.9667821526527404,0.033217903226614,
Voz para Allan dos Santos Voz para Bernardo Kuster Voz para Edson Salomão Voz para Luciano Hang Voz para Roberto Jefferson Voz para Otávio Fakhoury Voz para Sara Winter  Alguém mais foi censurado pelo inquérito embasado nas mentiras de LUCIANO AYAN?  #VozParaBernardoKuster,"Altera sua localidade para qualquer país, e voltará ao normal",2,0.9668256044387816,0.0331744626164436,
"Gente, como será viver sem a conta do Bob Jeferson? Alguém me explica essa filhadaputagem?!",Estou a cada dia usando menos o Twitter  Muita censura  Todos os dias meus seguidores somem  Não sei qual a dos caras Tá chato demais,2,0.9671069383621216,0.0328930467367172,
A liberdade de expressão é um dos pilares da DEMOCRACIA.,"Pois é, prezada Thamea Danelon, esse fatídico episódio denigre a história política do País, da até nome de  filme "" A CENSURA ESCANCARADA E A DEMOCRACIA ENVERGONHADA"" . No Brasil, Jaz pra Democracia Representativa, que está a deriva, os cidadãos estão nus e desamparados.",2,0.9671138525009156,0.0328862257301807,
"24 de julho de 2020, o dia da censura.  #FreedomOfSpeech",minha propria mae me chamou de porca grande dia,0,0.9676297903060912,0.032370176166296,
"bloqueei minha irma do wpp, grande dia","Graças ao Supremo, ‘censura’ é palavra da vez nas redes sociais  Bloqueio de perfis é criticado por quem ainda pode se manifestar por meio de plataformas digitais...",0,0.9679009914398192,0.0320989862084388,
"Defender a liberdade de expressão não é defender a esquerda, direita ou centro é defender o Brasil. Uma suprema corte deve saber os seus limites e também deve saber que solicitar a suspensão de conta no twitter por bel-prazer, é censura. #CensuraNao","A Censura e as prisões políticas que estão sendo realizadas no Brasil, não é  culpa do STF. A culpa é do Davi Alcolumbre e dos 80 Senadores, que por omissão ou rabo preso com a Justiça se calam diante dessa afronta a Constituição.",0,0.967969536781311,0.0320304967463016,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Isso é uma vergonha.   vão deixar um cabeça de ovo calar a voz de um país?,2,0.9681642651557922,0.0318356826901435,
"Graças ao Supremo, censura é palavra da vez nas redes sociais",E seguimos ajoelhados diante dos deuses togados.......,2,0.9681772589683532,0.0318227224051952,
O que vcs acham do STF ?,#STFVergonhaNacional querendo nos fazer uma #DitaduraDeToga  chinesa. #CensuraNao #AlexandreDeMoraesDitador,1,0.9683732390403748,0.0316266790032386,
Testando. Baseei minha conta nos EUA. Alguém consegue ver ? #VozParaBernardoKuster,"Já que a censura está oficialmente imposta no BR, nada como se mudar para os EUA... #VozParaBernardoKuster",2,0.9689620733261108,0.0310379602015018,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,"Parabéns  , o debate tem ter censura jamais para qualquer lado direita esquerda, só um retardado vai aplaudir essa decisão do ditador  .",1,0.9696273803710938,0.0303725898265838,
Burlando a censura com sucesso rs,"Vossa Exelência Alexandre de Moraes, vai querer suspender  as contas de quem compartilhou Fake news na Campanha do Bolsonaro?  Então vale pra tudo né?  a revista   pode ser inclusa tbm por ter postado fake News do Ex BBB Felipe Prior, e os influencers, artistas etc",0,0.96980482339859,0.0301951710134744,
"Comecei tarde mas agendei afu hoje, se todo dia for assim tô grande","meus dois dentes grande na frente sao quebrados, um deles quebrei duas vezes, acho que tenho 40% de massa em cada um heuehueheueheh hoje em dia se quebra eu nem me preocupo pq sei que é a massa só, nem da pra ver a diferença tbm",0,0.9701968431472778,0.0298032071441411,
Tão sutil o que eles querem aqui... “Apoiadores do presidente Bolsonaro como Allan dos Santos e Rodrigo Constantino fazem campanha contra a emissora”,Precisa??????,2,0.9703606963157654,0.0296393297612667,
ATENÇÃO CLIQUE AQUI PARA  GANHAR ATÉ R$500        GANHE ATÉ R$ 500 REAIS POR MÊS  :    USE MEU CÓDIGO PARA COMEÇAR GANHANDO: 27210071   #barracadobeijo2 Marco Noah  #VozParaBernardoKuster OBX SEASON TWO outer banks Reinier,"Na moral, é serio que por causa da censura do STF, os patriotas que tiveram suas contas bloqueadas vão ficar longe do Twitter? Se fosse eu já teria criado umas 50 contas reservas.",0,0.9704143404960632,0.0295856352895498,
"Não falo da digníssima e essencial instituição STF, mas os membros do Supremo não irão longe, eu tenho absoluta certeza disso, assim como acredito em Deus! Vão se dar mal! #STFVergonhaNacional","Sou orgulhoso pra caralho , se um dia eu deixar meu orgulho de lado e ir atrás de vc , valoriza pq tu é o pika e tem um grande significado na minha vida",0,0.9705654382705688,0.0294345151633024,
"Odilio Balbinotti Filho 24 de Julho de 2020  Caros amigos, estou perplexo, atordoado com o avanço da censura no Brasil, novamente o Ministro da Corte, determina o bloqueio nas contas do Twitter de pessoas com opinião conservadora, de direita.  Nosso país acaba de se alinhar no","Cabeça, cabeça, cabeça, cabeça de piroca. Pança de mamute, pança de mamute, Pança, pança pança, pança de mamute. Espírito de porco, espírito de porco, espírito de porco.  #VozParaBernardoKuster #STFVergonhaNacional  #STFNaoVaiNosCalar",0,0.9706146717071532,0.0293853729963302,
